experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
kir_sensitivity_decomposition_v1,ANALYSIS_KIR_SENSITIVITY_DECOMPOSITION_V1,protocol_v2_textoir_v1,kir_sensitivity_mechanism,"How do OOS performance and coverage errors change as KIR increases from 0.25 to 0.75?","Endpoint and slope decomposition should distinguish multicenter over-acceptance from MOGB conservative rejection without rerunning models.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb,1|2|mixed,mixed,complete,126,126,0,2026-08-08,2026-08-08,results/analysis/archive/analysis/kir_sensitivity_decomposition_v1/MANIFEST.json,analysis_only,docs/archive/analysis/KIR_SENSITIVITY_DECOMPOSITION_V1.md,"Trainable K=1 OOS F1 endpoint drops are -12.3; -23.0; -19.2 pp for CLINC150; Banking77; StackOverflow; Frozen K=2 drops -13.0; -26.5; -43.0 pp and StackOverflow false acceptance rises about 42.2 pp.","Keep as KIR trend mechanism evidence; do not treat it as a new independent run or SOTA ranking.",do_not_repeat,fair_effect_landscape_v1,"Analysis-only from cross_protocol_tradeoff_v1 summary; six metrics; three figures; no model run; no test parameter selection."
oos_error_budget_v1,ANALYSIS_OOS_ERROR_BUDGET_V1,protocol_v2_textoir_v1,oos_error_budget_decomposition,"How do OOS F1 precision/recall components separate OOS false acceptance from Known false rejection across the fair matrix?","Reconstructing OOS precision and recall from the audited denominators and error rates should expose whether gains are balanced or conservative.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb,1|2,mixed,complete,315,315,0,2026-08-08,2026-08-08,678fe80d3384876ac2d1edea0a2df2ffcc6a86cb2379cdcc4e58f21a935dc167,analysis_only,docs/archive/analysis/OOS_ERROR_BUDGET_V1.md,"315 reconstructed per-seed rows, 63 five-seed summaries and 324 paired effects; at KIR=.50 StackOverflow Frozen K=2 false acceptance is 47.17 percent while MOGB MiniLM false rejection is 72.91 percent and Trainable K=1 is the more balanced work point.","Keep as analysis-only error-budget evidence; do not use test predictions for tuning or call it external SOTA.",do_not_repeat,kir_sensitivity_decomposition_v1,"No model run, no threshold selection, no artifact mutation; OOS F1 reconstruction agrees with the audited source within 1e-9; bootstrap seed 20260808 with 10000 repetitions."
mechanism_evidence_v2,ANALYSIS_MECHANISM_EVIDENCE_V2,protocol_v2_textoir_v1,mechanism_visual_comparison,"Which method is actually being compared, and does the Trainable K=1 advantage come from a balanced error budget rather than extra OOS rejection?","A contract-separated visual bundle should compare the seven fair rows, isolate K=1/K=2 acceptance budgets, and keep MOGB/external baseline contracts separate.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb,1|2,mixed,complete,141,141,0,2026-08-09,2026-08-09,f1b0ca421f174d3712ef7a8f80cf71fc3712473096b03b7739373bdf8809620b,analysis_only,docs/archive/analysis/MECHANISM_EVIDENCE_V2.md,"The seven-row fair matrix is explicitly named; Trainable K=1 is the current self-method candidate, while fixed K, MOGB components, adaptive pilots, and external baselines are separate contracts. Four figures show OOS/FA frontier, Known-recovery versus new OOS acceptance, representation/K2 risk, and score-gap changes.","Use S2C-Trainable-K1 as the current self-method comparison row; do not call it SOTA or conflate it with adaptive-K pilots or official MOGB.",do_not_repeat,experiment_analysis_master_v1,"Analysis-only; 63 fair rows plus 54 acceptance-budget rows, 9 Trainable K2 controls, 9 representation-risk rows and 6 score-gap rows; no training, no test-derived selection, no artifact mutation."
historical_sota_comparison_v1,ANALYSIS_HISTORICAL_SOTA_COMPARISON_V1,historical_full_cascade_vs_protocol_v2_layered,historical_sota_contract_comparison,"Which method actually produced the historical SOTA claim, and why must it not be mixed with current Gate-only results?","Parsing fulltex.tex directly and layering it against the current fair matrix should make the historical Cascade, external baselines, current Trainable candidate, and MOGB discrepancy auditable.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,source_only,fulltex_cascade|bert_baselines|trainable_minilm|mogb,1|2,mixed,complete,72,72,0,2026-08-09,2026-08-09,83322d7dff65ba22e489c67aaa2bfe70a8afb8ef8526e0a53294dfaf4557a61e,analysis_only,docs/archive/analysis/HISTORICAL_SOTA_AND_CURRENT_COMPARISON_V1.md,"The historical fulltex Ours row is a complete Gate-Router-Expert Cascade and exceeds all seven listed baselines in OOS F1 in 9/9 historical dataset-KIR cells; current S2C-Trainable-K1 is Gate-only and must not be ranked against it. Three figures and a source-parsed 72-row CSV separate contracts and list five MOGB discrepancy categories.","Use the historical table as contract-scoped reference; do not claim current Trainable or MOGB-Fair is historical SOTA without same-protocol Cascade/baseline evidence.",do_not_repeat,mechanism_evidence_v2,"Analysis-only; source is fulltex.tex SHA256 83322d7dff65ba22e489c67aaa2bfe70a8afb8ef8526e0a53294dfaf4557a61e; no model run or test-based selection.")
mogb_selected_class_rescue_v1,ANALYSIS_MOGB_SELECTED_CLASS_RESCUE_V1,protocol_v2_textoir_v1,mogb_selected_ball_class_coverage_attribution,"How much of the S2C-MOGB-Fair gap is caused by selected-ball filtering omitting registered Known classes?","If class omission is the dominant defect, adding one train-fitted mean-radius fallback boundary per omitted class should restore Known coverage without materially damaging OOS ranking.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm|trainable_minilm_last2_projection,dynamic|fallback_k1,euclidean,complete,225,225,0,2026-08-09,2026-08-09,0968ada93bcbdb04b19bc5b733c4451267feba357cdaf1820f1369152717a05e,78db9ea3bdafa7b1b69a53ae8e7a16ce0a44f7f3c0b87e93f44180c4cf57d741,docs/archive/analysis/MOGB_SELECTED_CLASS_RESCUE_V1.md,"16/45 cells omitted at least one registered Known class; 29 unaffected cells were exact zero-change controls. StackOverflow default rescue recovered 8.40pp Known Recall but added 6.23pp false acceptance and lost 13.87pp AUROC; cal-80 rescue lost 15.66pp OOS F1 and added 18.61pp false acceptance. S2C Trainable K1 still won OOS F1 and F1-All in 45/45 pairs.","Class omission is a real Known-coverage defect but not the main S2C-MOGB gap; keep as component attribution and do not present the fallback as an official MOGB repair or new method.",do_not_repeat,mogb_known_calibration_attribution_v1,"45 train-only granular-ball fits plus 180 scoring units; class fallback uses train_known only, cal-80 uses calibration_known only, and test labels are evaluation-only. No encoder training or historical artifact overwrite."
mogb_ball_risk_attribution_v1,ANALYSIS_MOGB_BALL_RISK_ATTRIBUTION_V1,protocol_v2_textoir_v1,mogb_granular_ball_open_space_risk_attribution,"Which selected granular balls carry MOGB-Fair false accepts and Known false rejects, and do purity or tiny clusters explain the gap to S2C Trainable K1?","If MOGB-Fair underperformance is caused mainly by fragmented tiny balls, low-support balls should dominate both error budgets; otherwise risk should remain concentrated in larger balls and change with the boundary on a shared partition.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm|trainable_minilm_last2_projection,dynamic,euclidean|mahalanobis_diag,complete,90,90,0,2026-08-09,2026-08-09,aca7b154c60aedbe964c4582c9bfa0d5acd02ab0cd6640ae24a59ff64e047e28,09da35a876990dd09d60012f035d1c84536111564f382cd7e2e4b51d76aa3432,docs/archive/analysis/MOGB_BALL_RISK_ATTRIBUTION_V1.md,"90/90 method cells and 8930 selected-ball rows were audited. The highest-risk 10 percent of balls carry about 89-98 percent of OOS false accepts, but Q3/Q4 support balls rather than tiny balls carry most error budget; purity is nearly always one. Changing only the boundary recovers Known coverage but still trails Trainable K1.","Keep as component-level post-hoc attribution; do not delete balls using test risk or claim official BERT MOGB failure. Purity and tiny-cluster rules are not safe OOS-risk selectors.",do_not_repeat,mogb_selected_class_rescue_v1,"Analysis-only; shared partitions and per-ball counts were verified exactly; no model training, threshold selection, partition change, artifact overwrite or test-label selection."
trainable_mogb_open_intent_transitions_v1,ANALYSIS_TRAINABLE_MOGB_OPEN_INTENT_TRANSITIONS_V1,protocol_v2_textoir_v1,paired_open_intent_outcome_attribution,"Why does S2C Trainable K1 have higher F1-All than MOGB-Fair: Known recovery, Known relabeling, or OOS rejection?","A five-state paired outcome analysis should show whether the aggregate advantage is caused primarily by recovering Known samples rejected by MOGB's mean-radius balls rather than by stronger OOS rejection.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm,1|dynamic,mahalanobis_diag|euclidean,complete,45,45,0,2026-08-09,2026-08-09,ed7cef1d3a208e25d5dd4201de2670059e254fe0ed1a9087823d02f7b71189f7,be6adb5e0e76fc4ffa66e563d5b5f10338bc15ab81491eefc4dac5b55a43375c,docs/archive/analysis/TRAINABLE_MOGB_OPEN_INTENT_TRANSITIONS_V1.md,"Across Banking77, CLINC150, and StackOverflow, S2C gains 32.48, 35.14, and 43.67pp F1-All over MOGB-Fair. Mean net Known correct gains are 734.87, 958.73, and 1734.93 samples per cell, while mean net OOS correct gains are -192.20, -96.13, and -169.80; almost all Known gain comes from samples S2C classifies correctly but MOGB rejects.","Describe S2C as a better Known-coverage/OOS-rejection balance under the fair component contract, not as uniformly safer or as superior to official BERT MOGB.",do_not_repeat,mogb_ball_risk_attribution_v1,"Analysis-only; 45 paired cells and 443400 prediction rows; exact sample/gold alignment and F1-All replay; no training, threshold selection, split change, raw text, or sample IDs in lightweight outputs."
mogb_corrected_radius_coverage_v1,ANALYSIS_MOGB_CORRECTED_RADIUS_COVERAGE_V1,mogb_official_corrected_loss_stackoverflow_v1,corrected_loss_radius_workpoint_attribution,"How much of the remaining corrected-loss BERT-MOGB paper gap is caused by the official mean-radius operating point?","Known-only dev coverage calibration should recover Known Recall if the default mean radius is too narrow, but may expose a strong OOS false-acceptance trade-off.",stackoverflow,0.50,0,bert_corrected_subcentroid_checkpoint,dynamic,euclidean,complete,5,5,0,2026-08-09,2026-08-09,1e5ee8361243d052e53a4db34efe121c1adf0ebdfd81f571e1546cafcaf9b927,8f8393098626c997cdc5980358774d093327cce038ee5358540d4663de4f711d,docs/archive/analysis/MOGB_CORRECTED_RADIUS_COVERAGE_V1.md,"Deterministic fixed-checkpoint reconstruction uses 33 selected balls but is not strict ball-identity replay because the source run omitted final clustering RNG state. Dev-known 80 percent coverage raises Known Recall from 58.63 to 77.00 but lowers F1-U from 79.76 to 73.45; 95 percent coverage raises Known Recall to 87.17 while F1-U falls to 35.68 and OOS false accepts rise from 197 to 2311.","Mean-radius undercoverage is a verified contributor, but radius expansion cannot reproduce the paper trade-off; retain as diagnostic only and require saved final ball state plus author data/split recovery before claiming strict MOGB reproduction.",do_not_repeat,mogb_corrected_subcentroid_loss_v1,"No retraining; checkpoint SHA 127bd347fe9912f81b771630ae8f5d70bd91348567fb8bfd3b2c418da68dfc22; workpoints selected only from Known dev; test is evaluation-only. Replay seed search uses train-side source ball summaries, never test metrics."
mogb_code_contract_line_audit_v1,ANALYSIS_MOGB_CODE_CONTRACT_LINE_AUDIT_V1,protocol_v2_textoir_v1,mogb_source_contract_audit,"Which code-level MOGB contracts explain the observed loss compression, ball randomness, mean-radius undercoverage and runtime fragility?","Line-level audit of the pinned upstream source should connect observed behavior to the loss, recursive split, selection, radius and inference implementations without treating compatibility output as official reproduction.",stackoverflow|banking77,0.50|0.75,0|13,bert_official_logic|frozen_minilm,dynamic,euclidean,complete,10,10,0,2026-08-09,2026-08-09,5b689e2a03de0d86ec41212825e5db8d7f0e5c02,analysis_only,docs/archive/analysis/MOGB_CODE_CONTRACT_LINE_AUDIT_V1.md,"The pinned source confirms L1-normalized subcentroid distances; hard-coded cuda:0; random recursive ball seeds; purity/support selection; mean-radius balls; and nearest-ball acceptance. These contracts match the measured loss compression, missing-ball risk, undercoverage and replay sensitivity.","Use as code-level discrepancy evidence; do not call it a strict reproduction or use source defects to rank S2C against paper MOGB.",do_not_repeat,mogb_reproduction_gap_analysis_v2,"Analysis-only; no training, data mutation or test-based selection; evidence CSV is results/analysis/archive/analysis/mogb_code_contract_line_audit_v1/evidence.csv."
baseline_external_adb_stackoverflow_v2,EXTERNAL_BASELINE_ADB_SINGLE_CELL,protocol_v2_textoir_v1,external_baseline_same_split_cells,"How does ADB compare with S2C on the same StackOverflow/KIR=.50 registry while keeping BERT/TextOIR and MiniLM contracts separate?","Three seed-matched ADB cells should provide an auditable external reference; invalid DA-ADB predictions must not be promoted from runner summaries.",stackoverflow,0.50,42|87|100,bert_textoir|trainable_minilm,1,mixed,complete_compatibility_artifact,3,3,0,2026-08-09,2026-08-10,473595a58051251fb3c14007640da3f121723d219db5dfc23c79f4306f456caf,465bd1b7e40c40ab9a8d4ce3185048ccab299635c6763ce2d754d17862e3b465,results/analysis/archive/analysis/comparison_atlas_v1/STACKOVERFLOW_EXTERNAL_COMPARISON_V1.md,"ADB OOS F1=87.47±1.48 and F1-All=85.67±1.58 from y_true/y_pred; Trainable K=1 paired delta is +0.74pp/+1.02pp. DA-ADB original and clamp30 runs are invalid due NaN or all-class prediction.","Keep as external contract reference; do not merge into current MiniLM fair ranking or claim SOTA.",repeat_only_for_bug_fix,baseline_execution_status_v1,"ADB uses BERT/TextOIR external compatibility. AUROC/AUPR are unavailable from hard predictions and remain NaN."
experiment_comparison_overview_v2,ANALYSIS_EXPERIMENT_COMPARISON_OVERVIEW_V2,protocol_v2_textoir_v1,contract_aware_experiment_comparison_atlas,"Can current fair Gate, historical Cascade, MOGB paper/local, and external ADB/DCLOOS be shown without mixing contracts?","A contract-aware overview should expose current fair performance, StackOverflow same-data references, the MOGB paper gap, historical margins, and the DCLOOS reduced compatibility result without creating a false SOTA ranking.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb|adb|dcloos|historical_cascade,1|2|mixed,mixed,complete,4,4,0,2026-08-10,2026-08-10,0ce6ab8b19dcd79d8f2825ffed93f2140f45a7e84491712440e1806b7ca00145,analysis_only,docs/archive/analysis/EXPERIMENT_COMPARISON_OVERVIEW_V2.md,"Four figures and five derived CSVs keep current fair, external same-data, historical Cascade, MOGB paper/local, and DCLOOS reduced layers separate; no test-based selection or artifact mutation.","Historical comparison source retained for traceability; the current Chinese comparison entry is the unified mechanism report.",do_not_repeat,baseline_external_adb_stackoverflow_v2,"Analysis-only; source hashes and figure paths are recorded in the manifest. DA-ADB remains external; DCLOOS default budget timed out, while reduced predictions were recovered under pseudo/external-OOS supervision."
mechanism_closure_v1,ANALYSIS_MECHANISM_CLOSURE_V1,protocol_v2_textoir_v1,mechanism_and_contract_closure,"Why does S2C-Trainable-K1 outperform the frozen/MOGB components in the current fair matrix, and what prevents a cross-contract SOTA claim?","A post-hoc closure of the frozen five-seed summaries should separate Known coverage recovery, OOS correctness cost, MOGB conservative rejection, KIR robustness, and incompatible external supervision without repeating training.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb|adb|dcloos|historical_cascade,1|2|mixed,mixed,complete,0,0,0,2026-08-10,2026-08-10,b04e23e58b9a46ecc95161a40deab00527da3f69108166ce99c7b9522f379c76,analysis_only,docs/archive/analysis/MECHANISM_CLOSURE_V1.md,"Analysis-only closure: 63 fair performance rows, 9 Trainable-vs-MOGB transition cells, 18 MOGB risk rows, 21 KIR robustness rows and four figures. Trainable-K1 remains the best self-owned fair candidate, but external/historical contracts remain separate.","Use this as the mechanism explanation; do not convert post-hoc test summaries into method selection or claim complete MOGB/DCLOOS SOTA.",do_not_repeat,experiment_comparison_overview_v2,"No training, threshold/K selection or artifact mutation; source hashes are recorded in results/analysis/archive/analysis/mechanism_closure_v1/MANIFEST.json."
detector_mechanism_v1,ANALYSIS_DETECTOR_MECHANISM_V1,protocol_v2_textoir_v1,representation_vs_detector_attribution,"Does the Trainable-K1 advantage come from the MiniLM representation, the calibrated Gate, or both?","Same Trainable/Frozen MiniLM checkpoint controls with MSP, Energy, kNN and LOF should separate representation gain from detector-specific OOS/coverage behavior.",clinc150|banking77|stackoverflow,0.50,13|42|87,trainable_minilm|frozen_minilm,1,msp|energy|knn|lof,complete,0,0,0,2026-08-10,2026-08-10,27cf5179cac1cc6969282b6094af68d82b91ebaa6db818b2086fd58f27644e83,analysis_only,docs/archive/analysis/DETECTOR_MECHANISM_ANALYSIS_V1.md,"Analysis-only detector attribution: 27 summary rows, 12 Trainable-vs-Frozen native representation rows, 36 raw Gate-vs-native paired rows and 96 normalized paired-bootstrap rows. Trainable Gate has the highest OOS F1 in all three datasets; native detectors retain higher Known Recall and expose the coverage-risk tradeoff.","Use as mechanism evidence; do not promote the three-seed KIR=.50 control to the five-seed fair main matrix or use test results for selection.",do_not_repeat,native_baselines_trainable_v1,"Source experiment uses Known-calibration conformal thresholds; paired intervals are inherited from fixed 10,000-resample bootstrap tables; no new training or artifact mutation."
dcloos_stackoverflow_kir050_adapted_smoke_v1,EXTERNAL_BASELINE_DCLOOS_ADAPTED_SMOKE,protocol_v2_textoir_v1,end_to_end_external_oos_compatibility,"Can DCLOOS run on a protocol snapshot without silently mixing Known-list contracts?","An isolated runtime smoke should verify external-OOS end-to-end data flow while preserving explicit contract mismatch.",stackoverflow,0.50,42,bert_base_uncased,1,none,complete_smoke_contract_mismatch,1,1,0,2026-08-10,2026-08-10,9bc42491b2482af5adeeb4957c9848404c52eded7b2a9647a867ce8d5c3d1f75,ec674d9daa66bd247245195ae7540adc036d89df844d3c4e77a85714a1f44f1b,docs/archive/analysis/DCLOOS_CONTRACT_STATUS_V1.md,"One complete 1-epoch smoke produced metrics and predictions but OOS F1=0 and F1-All=8.31%; it is not a performance result because DCLOOS resampled 5 Known labels from the 10-label protocol train snapshot and used pseudo/external OOS supervision.","Keep as runtime and contract evidence only; do not enter the fair ranking or claim SOTA.",repeat_only_for_bug_fix,,"Artifact: ../artifacts/s2c/external/dcloos_official_stackoverflow_kir050_seed42_adapted_smoke_v4/; source negative SHA256=f6bf61866c86d3b11565826c3ca1faa00e31f196e0ad9bfd000ec45575fd426e; smoke is not converged."
cascade_trainable_contract_gap_v1,ANALYSIS_CASCADE_TRAINABLE_CONTRACT_GAP_V1,protocol_v2_textoir_v1,cascade_trainable_downstream_contract_audit,"Can the protocol_v2 Trainable K=1 Gate be compared in a full Cascade with existing downstream artifacts?","A contract audit should detect split counts, sample-ID and component-source mismatches before any downstream evaluation, preventing an invalid Gate replacement from being reported as a same-protocol Cascade.",stackoverflow,0.50,42,trainable_minilm_last2_projection|frozen_v19_cascade,1,mixed,complete,2,2,0,2026-08-10,2026-08-10,cca22cc655132ecf5ff98679996d6ab6b4ddf9f4f4cc74fdc0e4759bc2b32a28,analysis_only,docs/archive/analysis/CASCADE_TRAINABLE_CONTRACT_GAP_V1.md,"protocol_v2 Trainable uses 6000/1000/6000 rows and current sample_id; v19 Cascade uses 5995/1998/5990 rows and no current sample_id, so direct Gate replacement is invalid.","Retrain Router/Expert on protocol_v2 registry/views before comparing Frozen K=1 Cascade with Trainable K=1 Cascade.",do_not_repeat,,"Analysis-only; no training, no test selection, no artifact overwrite; source manifest is results/analysis/archive/analysis/cascade_trainable_contract_gap_v1/MANIFEST.json."
cascade_bridge_v1,CASCADE_BRIDGE_V1,protocol_v2_textoir_v1,current_protocol_cascade_bridge,"Does a Trainable K=1 Gate advantage transfer to a same-protocol downstream Expert?","A shared protocol_v2 Known-only Expert should isolate the downstream effect of Frozen versus Trainable K=1 Gates without importing v19 components.",stackoverflow,0.50,13|42|87,trainable_minilm_last2_projection|frozen_minilm|smollm135m_expert,1,mixed,complete,6,6,0,2026-08-10,2026-08-10,e3f30470e9f0994dcba295b100830f200f6735e1bf86e70976d40349928db4a8,5a4ad56e75f62a898a1087be017b6626b4fd71b95c256f0fc072a01bb2c739a1,docs/archive/analysis/CASCADE_BRIDGE_V1.md,"With the same protocol_v2 Expert and three paired seeds, Trainable K=1 improves OOS F1 by +9.42pp, F1-All by +6.70pp and lowers false acceptance by 15.40pp versus Frozen K=1; Known Recall changes by only +0.21pp.","Use as current-protocol downstream evidence; do not mix with historical fulltex Cascade, official BERT MOGB, or DCLOOS external-OOS supervision.",do_not_repeat,cascade_trainable_contract_gap_v1,"6 evaluation rows, one Expert checkpoint per seed, checkpoint selection from calibration_known only; no OOS training or test-based selection."
comparison_atlas_v2,ANALYSIS_COMPARISON_ATLAS_V2,protocol_v2_textoir_v1,contract_separated_comparison_visuals,"Which self-owned method is being compared, how does the current Cascade bridge relate to fair Gate rows, and why does local MOGB differ from its paper reference?","A contract-separated atlas that adds current-protocol Cascade rows to the fair Gate and MOGB/external reference layers should make performance and mechanism claims auditable without cross-contract ranking.",stackoverflow,0.50,13|42|87|100|123,trainable_minilm|frozen_minilm|mogb|adb|dcloos|historical_cascade,1|2|mixed,mixed,complete,10,10,0,2026-08-10,2026-08-10,c8c2dcaf100db8f85205fe5dbdbc584b5aff36b9322c50651c093544424425bb,b7f4e00577ed0c16ea2f027def1413416b6149079345d07d3130e9a0568e1498,docs/analysis/COMPARISON_ATLAS_V2.md,"The atlas separates current fair Gate, current-protocol Cascade bridge, MOGB MiniLM components, ADB compatibility and MOGB paper/local gaps; three new figures show current layers, paired Cascade seed effects and the MOGB paper gap.","Use as the active comparison visualization entry; no cross-contract SOTA ranking and no new model selection.",do_not_repeat,cascade_bridge_v1,"Analysis-only; 10 contract rows, source hashes in results/analysis/comparison_atlas_v2/MANIFEST.json, no test-based selection or historical artifact mutation."
cascade_error_budget_v1,ANALYSIS_CASCADE_ERROR_BUDGET_V1,protocol_v2_textoir_v1,cascade_gate_expert_error_attribution,"Which error budget changes when the same protocol_v2 Expert receives Frozen versus Trainable K=1 Gate outputs?","Sample-level alignment should separate Gate false acceptance/rejection from Expert errors and show whether Trainable gains originate mainly in the Gate.",stackoverflow,0.50,13|42|87,trainable_minilm|frozen_minilm|smollm135m_expert,1,mixed,complete,24,24,0,2026-08-10,2026-08-10,b9df5cebccbc23661abba36625d277e9175391445e7df53ff1cfa5fe671ddcec,caf501b4f9022c9b71e7668bf3741e9a040697b132275ed2f0878a43fba0a4de,docs/archive/analysis/CASCADE_ERROR_BUDGET_V1.md,"Aligned 6 seed/variant rows and 24 transition rows show that Trainable primarily reduces Gate OOS false acceptance while Known rejection remains similar; the same Expert then preserves a higher F1-All work point.","Use as downstream mechanism evidence; do not use it as a cross-contract external baseline ranking.",do_not_repeat,cascade_bridge_v1,"Analysis-only from existing predictions; sample_id sets checked exactly; no training or test-based selection."
cascade_bridge_multidataset_v1,CASCADE_BRIDGE_MULTIDATASET_V1,protocol_v2_textoir_v1,current_protocol_cascade_bridge_multidataset,"Does the Trainable K=1 Gate advantage transfer to CLINC150 and Banking77 when the same protocol_v2 Known-only Expert is used?","A cross-dataset bridge should isolate Gate score separation from Expert effects while preserving the current train/calibration/test contract.",clinc150|banking77,0.50,13|42|87,trainable_minilm_last2_projection|frozen_minilm|smollm135m_expert,1,mixed,complete,12,12,0,2026-08-10,2026-08-10,916764c664bbb2eaabf662464ce843f046ab8082ec082835e92a121d34aaf860,7a1b439bb5b5d90adbb0a847ff432993197ac225d88ddf9f5d706792a73dd753,docs/archive/analysis/CASCADE_BRIDGE_CROSS_DATASET_V1.md,"12 evaluation rows complete: Trainable K=1 improves Cascade OOS F1 by +5.18pp on Banking77 and +1.12pp on CLINC150, with false acceptance reductions of 10.00pp and 2.86pp respectively; all artifacts use current protocol views and calibration-only checkpoint selection.","Use as cross-dataset downstream evidence; do not mix with historical fulltex Cascade, MOGB paper, or DCLOOS external-OOS supervision.",do_not_repeat,cascade_bridge_v1,"The paired cross-dataset summary and error budget are in results/analysis/archive/analysis/cascade_bridge_cross_dataset_v1/; StackOverflow remains in cascade_bridge_v1 and is combined only by analysis."
msp_protocol_v2_stackoverflow_seed42_probe_v1,EXTERNAL_BASELINE_MSP_RUNTIME_PROBE,protocol_v2_textoir_v1,external_baseline_runtime_probe,"Can the TEXTOIR MSP implementation start under the current isolated runtime on the exact StackOverflow/KIR=.50/seed=42 protocol snapshot?","A clean runtime probe should pass before any MSP metric is interpreted as a baseline result.",stackoverflow,0.50,42,bert_textoir,1,mixed,blocked_runtime_probe,1,0,1,2026-08-10,2026-08-10,8b2dbd2e0f3e6c7c1f0a4e7bcb75d2f9d7d4e5f7cc5e9be12f47e8f55e6bb4e5,analysis_only,docs/analysis/BASELINE_EXECUTION_STATUS_V1.md,"Dry-run verified the current Known labels and split hashes, but the runtime shim timed out during environment probing before training; no prediction, metric or checkpoint exists.","Keep as runtime evidence only; do not rank MSP or infer algorithm performance. Retry only after torch import, BERT forward and single-batch CPU/GPU smoke pass.",repeat_only_for_bug_fix,,"Artifact ../artifacts/s2c/external/msp_protocol_v2_stackoverflow_kir50_seed42_v1/run_manifest.json remains status=dry_run; upstream TEXTOIR commit dffe2b1b848a069a6808f8089b4cb9bd16e2062b; no test-based selection."
cross_contract_gap_v1,ANALYSIS_CROSS_CONTRACT_GAP_V1,protocol_v2_textoir_v1,contract_layered_historical_current_external_gap,"Which self-owned method is being compared, and how large is the descriptive gap between historical fulltex Cascade and current Trainable-K1 without mixing incompatible contracts?","A source-hashed nine-cell alignment should expose current-vs-historical OOS F1 gaps while keeping MOGB, ADB and DCLOOS in separate supervision/backbone layers.",clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,trainable_minilm_last2_projection|frozen_minilm|mogb|bert_external,1|2,mixed,complete,9,9,0,2026-08-10,2026-08-10,42af6257511925b584b82493905c9498a2e7fd2fd18cd4492e8da3f431726f77,analysis_only,docs/analysis/CROSS_CONTRACT_GAP_V1.md,"Nine dataset×KIR rows align current Trainable-K1 with historical fulltex Ours descriptively; current wins 3/9 with mean -3.42pp, while same-contract fair evidence remains 85.75% OOS F1 mean and 8/9 wins.","Use only as a contract-gap and reading aid; do not call current Trainable-K1 cross-contract SOTA or mix MOGB/DCLOOS external supervision into the fair ranking.",do_not_repeat,experiment_comparison_overview_v2,"Outputs: results/analysis/archive/analysis/cross_contract_gap_v1/ and figures/archive/analysis/cross_contract_gap_v1/current_vs_historical.svg; stdlib-only audit from existing CSVs, no training or test-based selection."
external_runtime_interpreter_sweep_v1,EXTERNAL_BASELINE_RUNTIME_INTERPRETER_SWEEP,protocol_v2_textoir_v1,external_runtime_environment_audit,"Can another local Python environment pass the minimum torch import probe before external baseline training is resumed?","At least one isolated interpreter should pass torch import, after which BERT forward and single-batch smoke can be attempted.",stackoverflow,0.50,42,bert_textoir,1,mixed,blocked_runtime_probe,4,0,4,2026-08-10,2026-08-10,runtime_probe_only,analysis_only,docs/analysis/BASELINE_EXECUTION_STATUS_V1.md,"bo, textoir-py39 and implicit_intent timed out during import torch; dreamer has no PyTorch and system Python has no torch. No BERT forward, training or metric.","Keep as environment evidence; do not interpret as baseline algorithm failure or repeat the same probes.",repeat_only_for_bug_fix,,"Requires a new isolated, recoverable PyTorch runtime before ADB/DA-ADB/MSP/DCLOOS default-budget training."
